Start Time	Nearest Frame	Swap?	Con	Time Post Flip	Swap Debug List
0.000148057937622	0.0	False	-1	0.0159471035004	
0.0163190364838	0.0166666666667	False	-1	0.0333890914917	
0.0338261127472	0.0333333333333	False	-1	0.0501639842987	
0.0506200790405	0.05	False	-1	0.082789182663	
0.0832359790802	0.0833333333333	False	1	0.101243019104	
0.101929187775	0.1	False	1	0.117120981216	
0.117547035217	0.116666666667	False	1	0.134052038193	
0.134494066238	0.133333333333	False	1	0.150374174118	
0.150819063187	0.15	False	1	0.167090177536	
0.167479991913	0.166666666667	False	-1	0.183662176132	
0.184046983719	0.183333333333	False	-1	0.200725078583	
0.201539993286	0.2	False	-1	0.217272996902	
0.21777009964	0.216666666667	False	-1	0.23358798027	
0.234050989151	0.233333333333	False	-1	0.250952959061	
0.251348018646	0.25	False	1	0.267431020737	
0.267873048782	0.266666666667	False	1	0.284554004669	
0.284942150116	0.283333333333	False	1	0.30026102066	
0.300651073456	0.3	False	1	0.317759990692	
0.318205118179	0.316666666667	False	1	0.334105968475	
0.334493160248	0.333333333333	False	-1	0.350089073181	
0.350474119186	0.35	False	-1	0.366873025894	
0.367257118225	0.366666666667	False	-1	0.383704185486	
0.384085178375	0.383333333333	False	-1	0.399723052979	
0.400115013123	0.4	False	-1	0.431096076965	
0.431529998779	0.433333333333	False	1	0.449969053268	
0.450649023056	0.45	False	1	0.467450141907	
0.467885017395	0.466666666667	False	1	0.484158992767	
0.484549045563	0.483333333333	False	1	0.499876022339	
0.500272989273	0.5	False	-1	0.516494035721	
0.51689696312	0.516666666667	False	-1	0.533029079437	
0.533513069153	0.533333333333	False	-1	0.550502061844	
0.55090713501	0.55	False	-1	0.581207036972	
0.581679105759	0.583333333333	False	1	0.601032972336	
0.601490974426	0.6	False	1	0.617660045624	
0.61802816391	0.616666666667	False	1	0.633712053299	
0.634082078934	0.633333333333	False	1	0.649260044098	
0.649621963501	0.65	False	1	0.667577028275	
0.667943000793	0.666666666667	False	-1	0.6827480793	
0.683104991913	0.683333333333	False	-1	0.700911998749	
0.701380968094	0.7	False	-1	0.731206178665	
0.731688022614	0.733333333333	False	-1	0.750123023987	
0.750503063202	0.75	False	1	0.766637086868	
0.767014026642	0.766666666667	False	1	0.78376698494	
0.784134149551	0.783333333333	False	1	0.800934076309	
0.801297187805	0.8	False	1	0.817358970642	
0.817720174789	0.816666666667	False	1	0.833549976349	
0.833916187286	0.833333333333	False	-1	0.849334001541	
0.849737167358	0.85	False	-1	0.867685079575	
0.868055105209	0.866666666667	False	-1	0.883358001709	
0.883845090866	0.883333333333	False	-1	0.900988101959	
0.901440143585	0.9	False	-1	0.915838003159	
0.916206121445	0.916666666667	False	1	0.93406701088	
0.934463024139	0.933333333333	False	1	0.951260089874	
0.951637029648	0.95	False	1	0.966746091843	
0.967110157013	0.966666666667	False	1	0.983664035797	
0.984076976776	0.983333333333	False	1	1.00023603439	
1.00064611435	1.0	False	-1	1.03284716606	
1.03327417374	1.03333333333	False	-1	1.05043411255	
1.05131316185	1.05	False	-1	1.08102798462	
1.08142018318	1.08333333333	False	1	1.10058808327	
1.10127997398	1.1	False	1	1.11617612839	
1.11661195755	1.11666666667	False	1	1.13372707367	
1.13411903381	1.13333333333	False	1	1.15012097359	
1.15050411224	1.15	False	1	1.16757011414	
1.16796302795	1.16666666667	False	-1	1.1843020916	
1.18468618393	1.18333333333	False	-1	1.20002317429	
1.20040416718	1.2	False	-1	1.21752715111	
1.2183971405	1.21666666667	False	-1	1.23456811905	
1.23508810997	1.23333333333	False	-1	1.24915599823	
1.24954414368	1.25	False	1	1.26761698723	
1.26800513268	1.26666666667	False	1	1.28374218941	
1.28413009644	1.28333333333	False	1	1.30061912537	
1.30100607872	1.3	False	1	1.31688308716	
1.31734514236	1.31666666667	False	1	1.33386206627	
1.33424401283	1.33333333333	False	-1	1.35115504265	
1.35203099251	1.35	False	-1	1.36743617058	
1.36795902252	1.36666666667	False	-1	1.38402318954	
1.3844101429	1.38333333333	False	-1	1.40054106712	
1.40092897415	1.4	False	-1	1.41679501534	
1.41717815399	1.41666666667	False	1	1.43429708481	
1.4346909523	1.43333333333	False	1	1.46620297432	
1.46664905548	1.46666666667	False	1	1.48407411575	
1.48495817184	1.48333333333	False	1	1.50084805489	
1.50138807297	1.5	False	-1	1.51692199707	
1.51742315292	1.51666666667	False	-1	1.53271698952	
1.53310108185	1.53333333333	False	-1	1.55003499985	
1.55046606064	1.55	False	-1	1.56686401367	
1.56740617752	1.56666666667	False	-1	1.58387112617	
1.58422112465	1.58333333333	False	1	1.60035800934	
1.60074496269	1.6	False	1	1.61666607857	
1.61704802513	1.61666666667	False	1	1.6325480938	
1.63293004036	1.63333333333	False	1	1.65065813065	
1.6513710022	1.65	False	1	1.66732597351	
1.66775608063	1.66666666667	False	-1	1.68340706825	
1.68389105797	1.68333333333	False	-1	1.70110607147	
1.70147800446	1.7	False	-1	1.71705317497	
1.71743917465	1.71666666667	False	-1	1.73332905769	
1.73376297951	1.73333333333	False	-1	1.75072813034	
1.75111603737	1.75	False	1	1.76599907875	
1.76638102531	1.76666666667	False	1	1.78348112106	
1.78392004967	1.78333333333	False	1	1.800385952	
1.80077195168	1.8	False	1	1.8170030117	
1.81738615036	1.81666666667	False	1	1.84945607185	
1.84992218018	1.85	False	-1	1.86775708199	
1.86862397194	1.86666666667	False	-1	1.88341617584	
1.88394117355	1.88333333333	False	-1	1.90045714378	
1.90089917183	1.9	False	-1	1.91728210449	
1.91767096519	1.91666666667	False	1	1.93412613869	
1.93451404572	1.93333333333	False	1	1.95045614243	
1.95084404945	1.95	False	1	1.96723413467	
1.96762800217	1.96666666667	False	1	1.98412799835	
1.98453307152	1.98333333333	False	1	2.01624298096	
2.01665115356	2.01666666667	False	-1	2.0347430706	
2.0356490612	2.03333333333	False	-1	2.05103707314	
2.05157995224	2.05	False	-1	2.06720495224	
2.0675971508	2.06666666667	False	-1	2.08342504501	
2.08387708664	2.08333333333	False	1	2.10081601143	
2.10120511055	2.1	False	1	2.11676502228	
2.11714911461	2.11666666667	False	1	2.13362598419	
2.13402509689	2.13333333333	False	1	2.15078616142	
2.15118718147	2.15	False	1	2.16710305214	
2.16749095917	2.16666666667	False	-1	2.18398618698	
2.18438196182	2.18333333333	False	-1	2.20091700554	
2.20130801201	2.2	False	-1	2.2328441143	
2.23332810402	2.23333333333	False	-1	2.25107312202	
2.25197815895	2.25	False	1	2.26675915718	
