Start Time	Nearest Frame	TCon	NTCon	Target	Time Post Flip	TOnset/Offset?	Target Off Debug List
1.09672546387e-05	0.0	0.8	0.8	1.0	0.0399949550629	0.551334142685	None	
0.0453629493713	0.05	0.8	0.8	1.0	0.0665800571442	None	None	
0.069983959198	0.0666666666667	0.8	0.8	1.0	0.100296020508	0.611638069153	[0.5513341426849365, 0.611638069152832, 0.06030392646789551, 0.0, 0.03333333333333333, 0.03333333333333333]	
0.102359056473	0.1	-0.8	-0.8	0.0	0.134181022644	None	None	
0.139185905457	0.133333333333	-0.8	-0.8	0.0	0.173416852951	None	None	
0.181979894638	0.183333333333	0.8	0.8	0.0	0.21314406395	None	None	
0.218605041504	0.216666666667	0.8	0.8	0.0	0.240035057068	None	None	
0.243891000748	0.25	0.8	0.8	0.0	0.279705047607	None	None	
0.287751913071	0.283333333333	-0.8	-0.8	0.0	0.319684028625	None	None	
0.327673912048	0.333333333333	-0.8	-0.8	0.0	0.359690904617	None	None	
0.367564916611	0.366666666667	0.8	0.8	0.0	0.399676084518	None	None	
0.407644033432	0.4	0.8	0.8	0.0	0.439611911774	None	None	
0.448589086533	0.45	-0.8	-0.8	0.0	0.47972202301	None	None	
0.488065004349	0.483333333333	-0.8	-0.8	0.0	0.519706964493	None	None	
0.528152942657	0.533333333333	0.8	0.8	0.0	0.559699058533	None	None	
0.568374872208	0.566666666667	0.8	0.8	0.0	0.599701881409	None	None	
0.608058929443	0.6	-0.8	-0.8	0.0	0.640058040619	None	None	
0.64838385582	0.65	-0.8	-0.8	0.0	0.679719924927	None	None	
0.688426017761	0.683333333333	0.8	0.8	0.0	0.726590871811	None	None	
0.731070995331	0.733333333333	0.8	0.8	0.0	0.759625911713	None	None	
0.767130851746	0.766666666667	-0.8	-0.8	0.0	0.799655914307	None	None	
0.808143854141	0.8	-0.8	-0.8	0.0	0.840044975281	None	None	
0.848619937897	0.85	0.8	0.8	0.0	0.87960600853	None	None	
0.88809299469	0.883333333333	0.8	0.8	0.0	0.919556856155	None	None	
0.927980899811	0.933333333333	-0.8	-0.8	0.0	0.959622859955	None	None	
0.968322038651	0.966666666667	-0.8	-0.8	0.0	0.999619960785	None	None	
1.00822305679	1.0	0.8	0.8	0.0	1.04003691673	None	None	
1.04787898064	1.05	0.8	0.8	0.0	1.07944893837	None	None	
1.08647799492	1.08333333333	-0.8	-0.8	0.0	1.11945986748	None	None	
1.12762498856	1.13333333333	-0.8	-0.8	0.0	1.1595249176	None	None	
1.16793298721	1.16666666667	0.8	0.8	0.0	1.19951200485	None	None	
1.2081849575	1.2	0.8	0.8	0.0	1.24004006386	None	None	
1.24843907356	1.25	0.8	0.8	0.0	1.27947306633	None	None	
1.288367033	1.28333333333	-0.8	-0.8	0.0	1.32680892944	None	None	
1.33208489418	1.33333333333	0.8	0.8	0.0	1.35949397087	None	None	
1.36773085594	1.36666666667	0.8	0.8	0.0	1.39923405647	None	None	
1.40675187111	1.4	0.8	0.8	0.0	1.43939995766	None	None	
1.44676494598	1.45	-0.8	-0.8	0.0	1.47936701775	None	None	
1.4877178669	1.48333333333	-0.8	-0.8	0.0	1.51921987534	None	None	
1.52675294876	1.53333333333	0.8	0.8	0.0	1.55929303169	None	None	
1.56682085991	1.56666666667	0.8	0.8	0.0	1.59936594963	None	None	
1.60766386986	1.6	-0.8	-0.8	0.0	1.63929891586	None	None	
1.64672207832	1.65	-0.8	-0.8	0.0	1.67918992043	None	None	
1.68678593636	1.68333333333	0.8	0.8	0.0	1.71923208237	None	None	
1.72763490677	1.73333333333	0.8	0.8	0.0	1.75930690765	None	None	
1.76836395264	1.76666666667	-0.8	-0.8	0.0	1.79928207397	None	None	
1.80820298195	1.8	-0.8	-0.8	0.0	1.84002399445	None	None	
1.8484518528	1.85	0.8	0.8	0.0	1.87908792496	None	None	
1.88801908493	1.88333333333	0.8	0.8	0.0	1.919039011	None	None	
1.92777895927	1.93333333333	-0.8	-0.8	0.0	1.95916986465	None	None	
1.96802997589	1.96666666667	-0.8	-0.8	0.0	1.99904108047	2.51038002968	None	
2.00455093384	2.0	0.8	0.8	1.0	2.03306007385	None	None	
2.0357530117	2.03333333333	0.8	0.8	1.0	2.06563401222	None	None	
2.07090997696	2.06666666667	0.8	0.8	1.0	2.09934997559	2.61069011688	[2.5103800296783447, 2.610690116882324, 0.10031008720397949, 0.8333333333333334, 0.8833333333333333, 0.04999999999999993]	
2.10344696045	2.1	-0.8	-0.8	0.0	2.13409805298	None	None	
2.14100694656	2.13333333333	-0.8	-0.8	0.0	2.1723408699	None	None	
2.17876601219	2.18333333333	0.8	0.8	0.0	2.2123260498	None	None	
2.22041487694	2.21666666667	0.8	0.8	0.0	2.25220990181	None	None	
2.25759887695	2.25	-0.8	-0.8	0.0	2.2870080471	None	None	
2.29089903831	2.28333333333	-0.8	-0.8	0.0	2.32620787621	None	None	
2.33020186424	2.33333333333	0.8	0.8	0.0	2.35875701904	None	None	
2.36712884903	2.36666666667	0.8	0.8	0.0	2.39872908592	None	None	
2.40615797043	2.4	0.8	0.8	0.0	2.43872404099	None	None	
2.44736790657	2.45	-0.8	-0.8	0.0	2.47870087624	None	None	
2.48731708527	2.48333333333	-0.8	-0.8	0.0	2.51867604256	None	None	
2.52722907066	2.53333333333	0.8	0.8	0.0	2.55865502357	None	None	
2.56591892242	2.56666666667	0.8	0.8	0.0	2.59864401817	None	None	
2.60593891144	2.6	-0.8	-0.8	0.0	2.63864707947	None	None	
2.64600086212	2.65	-0.8	-0.8	0.0	2.67865586281	None	None	
2.68732404709	2.68333333333	0.8	0.8	0.0	2.7186460495	None	None	
2.72599005699	2.73333333333	0.8	0.8	0.0	2.75861501694	None	None	
2.76582694054	2.76666666667	-0.8	-0.8	0.0	2.79863500595	None	None	
2.80598092079	2.8	-0.8	-0.8	0.0	2.83858394623	None	None	
2.84719991684	2.85	0.8	0.8	0.0	2.87869787216	None	None	
2.88657188416	2.88333333333	0.8	0.8	0.0	2.91861486435	None	None	
2.92738199234	2.93333333333	-0.8	-0.8	0.0	2.95858502388	None	None	
2.96576905251	2.96666666667	-0.8	-0.8	0.0	2.99860787392	None	None	
3.0074300766	3.0	0.8	0.8	0.0	3.03865003586	None	None	
3.04596590996	3.05	0.8	0.8	0.0	3.07862901688	None	None	
3.08647298813	3.08333333333	-0.8	-0.8	0.0	3.11861300468	None	None	
3.12649607658	3.13333333333	-0.8	-0.8	0.0	3.15844607353	None	None	
3.16544103622	3.16666666667	0.8	0.8	0.0	3.1985938549	None	None	
3.2076830864	3.2	0.8	0.8	0.0	3.23998785019	None	None	
3.24832391739	3.25	0.8	0.8	0.0	3.27857494354	None	None	
3.28760790825	3.28333333333	-0.8	-0.8	0.0	3.31838297844	None	None	
3.32736587524	3.33333333333	-0.8	-0.8	0.0	3.3584420681	None	None	
3.36634302139	3.36666666667	0.8	0.8	0.0	3.39849090576	None	None	
3.40735697746	3.4	0.8	0.8	0.0	3.43849301338	None	None	
3.44741106033	3.45	-0.8	-0.8	0.0	3.47837495804	None	None	
3.48617291451	3.48333333333	-0.8	-0.8	0.0	3.51834487915	None	None	
3.52612400055	3.53333333333	0.8	0.8	0.0	3.55835700035	None	None	
3.56616592407	3.56666666667	0.8	0.8	0.0	3.59829592705	None	None	
3.6073539257	3.6	-0.8	-0.8	0.0	3.63839507103	None	None	
3.64622592926	3.65	-0.8	-0.8	0.0	3.67812490463	None	None	
3.68595290184	3.68333333333	0.8	0.8	0.0	3.71839284897	None	None	
3.72730088234	3.73333333333	0.8	0.8	0.0	3.75822496414	None	None	
3.76610088348	3.76666666667	-0.8	-0.8	0.0	3.79831290245	None	None	
3.80731105804	3.8	-0.8	-0.8	0.0	3.83811187744	None	None	
3.84577894211	3.85	0.8	0.8	0.0	3.87815999985	None	None	
3.88722801208	3.88333333333	0.8	0.8	0.0	3.91813206673	None	None	
3.92596197128	3.93333333333	-0.8	-0.8	0.0	3.95812606812	None	None	
3.96715497971	3.96666666667	-0.8	-0.8	0.0	3.99809098244	4.50943303108	None	
4.00201702118	4.0	0.8	0.8	1.0	4.03140687943	None	None	
4.03544402122	4.03333333333	0.8	0.8	1.0	4.0646340847	None	None	
4.06930398941	4.06666666667	0.8	0.8	1.0	4.10472106934	4.61606001854	[4.509433031082153, 4.616060018539429, 0.10662698745727539, 1.6833333333333333, 1.7333333333333334, 0.050000000000000044]	
4.1102039814	4.11666666667	-0.8	-0.8	0.0	4.14584302902	None	None	
4.15654706955	4.15	-0.8	-0.8	0.0	4.18473792076	None	None	
4.19562292099	4.2	0.8	0.8	0.0	4.23168492317	None	None	
4.23857402802	4.23333333333	0.8	0.8	0.0	4.26468896866	None	None	
4.27537488937	4.28333333333	-0.8	-0.8	0.0	4.30463290215	None	None	
4.31368899345	4.31666666667	-0.8	-0.8	0.0	4.34580802917	None	None	
4.3560590744	4.35	0.8	0.8	0.0	4.38456892967	None	None	
4.38889098167	4.38333333333	0.8	0.8	0.0	4.41893696785	None	None	
4.42521500587	4.43333333333	-0.8	-0.8	0.0	4.45168304443	None	None	
4.45735502243	4.45	-0.8	-0.8	0.0	4.49136400223	None	None	
4.4977080822	4.5	-0.8	-0.8	0.0	4.53124094009	None	None	
4.53764605522	4.53333333333	0.8	0.8	0.0	4.57117891312	None	None	
4.57762289047	4.58333333333	0.8	0.8	0.0	4.61129689217	None	None	
4.61770105362	4.61666666667	-0.8	-0.8	0.0	4.65118503571	None	None	
4.65960907936	4.66666666667	-0.8	-0.8	0.0	4.69124507904	None	None	
4.69849085808	4.7	0.8	0.8	0.0	4.73131585121	None	None	
4.73993492126	4.73333333333	0.8	0.8	0.0	4.77113699913	None	None	
4.77957701683	4.78333333333	-0.8	-0.8	0.0	4.81117987633	None	None	
4.81852507591	4.81666666667	-0.8	-0.8	0.0	4.85171103477	None	None	
4.85935807228	4.86666666667	0.8	0.8	0.0	4.89108490944	None	None	
4.89949393272	4.9	0.8	0.8	0.0	4.93822407722	None	None	
4.94460296631	4.95	-0.8	-0.8	0.0	4.97100687027	None	None	
4.97633099556	4.98333333333	-0.8	-0.8	0.0	5.01112389565	None	None	
5.01972389221	5.01666666667	0.8	0.8	0.0	5.05169487	None	None	
5.05994796753	5.06666666667	0.8	0.8	0.0	5.0908780098	None	None	
5.09793305397	5.1	-0.8	-0.8	0.0	5.13103485107	None	None	
5.13946199417	5.13333333333	-0.8	-0.8	0.0	5.17088699341	None	None	
5.1782438755	5.18333333333	0.8	0.8	0.0	5.21087884903	None	None	
5.21941685677	5.21666666667	0.8	0.8	0.0	5.25166487694	None	None	
5.25786185265	5.25	-0.8	-0.8	0.0	5.29083204269	None	None	
5.2973048687	5.3	-0.8	-0.8	0.0	5.33080887794	None	None	
5.33724403381	5.33333333333	0.8	0.8	0.0	5.35756802559	None	None	
5.3619260788	5.36666666667	0.8	0.8	0.0	5.39281797409	None	None	
5.3980178833	5.4	0.8	0.8	0.0	5.43073701859	None	None	
5.4367609024	5.43333333333	-0.8	-0.8	0.0	5.46410107613	None	None	
5.47182893753	5.46666666667	-0.8	-0.8	0.0	5.5043618679	None	None	
